14.8936170212766,32.50311332503113
16.27033792240301,38.72976338729763
16.27033792240301,44.95641344956413
16.64580725907384,50.68493150684932
18.1476846057572,54.66998754669987
21.65206508135169,56.78704856787049
28.28535669586984,57.16064757160648
36.54568210262828,57.6587795765878
46.30788485607009,57.16064757160648
55.94493116395495,56.91158156911582
64.20525657071339,56.91158156911582
72.09011264080101,56.91158156911582
78.97371714643305,56.78704856787049
84.23028785982478,57.53424657534246
87.2340425531915,58.65504358655043
88.36045056320401,62.14196762141967
88.73591989987484,66.87422166874221
88.36045056320401,73.10087173100871
88.23529411764706,77.83312577833125
85.73216520650814,80.57285180572852
79.22403003754694,81.94271481942715
73.21652065081352,82.81444582814446
67.33416770963704,82.81444582814446
62.45306633291615,82.68991282689913
57.19649561952441,82.68991282689913
52.19023779724656,82.68991282689913
48.93617021276596,82.81444582814446
46.0575719649562,83.8107098381071
44.05506883604506,84.68244084682441
43.80475594493117,86.79950186799502
44.05506883604506,88.4184308841843
44.18022528160201,90.16189290161893
44.05506883604506,92.02988792029888
44.18022528160201,93.7733499377335
